The sum of 3230 and 4239 is ,7469
The sum of 4026 and 1752 is ,5778
The sum of 2272 and 2176 is ,4448
The sum of 3493 and 3301 is ,6794
The sum of 3083 and 4699 is ,7782
The sum of 1075 and 4505 is ,5580
The sum of 3113 and 1906 is ,5019
The sum of 4535 and 1164 is ,5699
The sum of 1168 and 2034 is ,3202
The sum of 4969 and 2300 is ,7269
The sum of 3011 and 1552 is ,4563
The sum of 2063 and 2807 is ,4870
The sum of 1088 and 4496 is ,5584
The sum of 2226 and 2392 is ,4618
The sum of 4872 and 3781 is ,8653
The sum of 3699 and 3569 is ,7268
The sum of 4999 and 4709 is ,9708
The sum of 4942 and 1064 is ,6006
The sum of 3901 and 4277 is ,8178
The sum of 2434 and 1907 is ,4341
The sum of 4236 and 2556 is ,6792
The sum of 3039 and 4516 is ,7555
The sum of 4959 and 4854 is ,9813
The sum of 1570 and 2201 is ,3771
The sum of 1343 and 4612 is ,5955
The sum of 4281 and 3679 is ,7960
The sum of 3688 and 2353 is ,6041
The sum of 4285 and 4102 is ,8387
The sum of 3135 and 3465 is ,6600
The sum of 3110 and 2337 is ,5447
The sum of 4111 and 3372 is ,7483
The sum of 4023 and 2304 is ,6327
The sum of 2941 and 4339 is ,7280
The sum of 4080 and 2545 is ,6625
The sum of 4811 and 1407 is ,6218
The sum of 2213 and 4344 is ,6557
The sum of 2449 and 3648 is ,6097
The sum of 2669 and 2212 is ,4881
The sum of 3308 and 4023 is ,7331
The sum of 4039 and 2084 is ,6123
The sum of 3980 and 4452 is ,8432
The sum of 3117 and 4039 is ,7156
The sum of 3529 and 2970 is ,6499
The sum of 1009 and 4580 is ,5589
The sum of 3064 and 3569 is ,6633
The sum of 2015 and 3721 is ,5736
The sum of 4583 and 2163 is ,6746
The sum of 3757 and 1800 is ,5557
The sum of 4683 and 3937 is ,8620
The sum of 3065 and 2221 is ,5286
The sum of 4830 and 3595 is ,8425
The sum of 4859 and 4993 is ,9852
The sum of 1998 and 3311 is ,5309
The sum of 1715 and 3721 is ,5436
The sum of 4312 and 1161 is ,5473
The sum of 4076 and 2205 is ,6281
The sum of 4949 and 2871 is ,7820
The sum of 4632 and 4114 is ,8746
The sum of 4277 and 3152 is ,7429
The sum of 3906 and 3244 is ,7150
The sum of 3952 and 1998 is ,5950
The sum of 4325 and 2524 is ,6849
The sum of 4269 and 3561 is ,7830
The sum of 4921 and 1526 is ,6447
The sum of 1880 and 1315 is ,3195
The sum of 1490 and 1696 is ,3186
The sum of 4669 and 1104 is ,5773
The sum of 1931 and 2780 is ,4711
The sum of 2510 and 1329 is ,3839
The sum of 2647 and 3898 is ,6545
The sum of 2094 and 3044 is ,5138
The sum of 2516 and 1590 is ,4106
The sum of 1264 and 4604 is ,5868
The sum of 4940 and 2576 is ,7516
The sum of 3292 and 4107 is ,7399
The sum of 4707 and 3356 is ,8063
The sum of 3473 and 2423 is ,5896
The sum of 3848 and 3541 is ,7389
The sum of 4799 and 3024 is ,7823
The sum of 1316 and 4537 is ,5853
The sum of 3532 and 1060 is ,4592
The sum of 4851 and 4688 is ,9539
The sum of 3044 and 2676 is ,5720
The sum of 4381 and 4266 is ,8647
The sum of 4500 and 4701 is ,9201
The sum of 2168 and 3715 is ,5883
The sum of 4987 and 4859 is ,9846
The sum of 3694 and 1294 is ,4988
The sum of 1331 and 4013 is ,5344
The sum of 3805 and 1031 is ,4836
The sum of 4002 and 3480 is ,7482
The sum of 1750 and 2459 is ,4209
The sum of 2608 and 4490 is ,7098
The sum of 1315 and 4156 is ,5471
The sum of 2558 and 1613 is ,4171
The sum of 3757 and 4455 is ,8212
The sum of 4429 and 1716 is ,6145
The sum of 4119 and 4524 is ,8643
The sum of 3234 and 1976 is ,5210
The sum of 4674 and 4554 is ,9228
The sum of 2073 and 2684 is ,4757
The sum of 2945 and 2742 is ,5687
The sum of 1214 and 4520 is ,5734
The sum of 3516 and 3230 is ,6746
The sum of 4531 and 3543 is ,8074
The sum of 2456 and 1005 is ,3461
The sum of 1222 and 4712 is ,5934
The sum of 4019 and 1054 is ,5073
The sum of 3558 and 4472 is ,8030
The sum of 4136 and 2699 is ,6835
The sum of 3325 and 1894 is ,5219
The sum of 4998 and 2546 is ,7544
The sum of 3803 and 1618 is ,5421
The sum of 2338 and 3811 is ,6149
The sum of 3743 and 4897 is ,8640
The sum of 3147 and 3086 is ,6233
The sum of 1571 and 1223 is ,2794
The sum of 1855 and 1146 is ,3001
The sum of 4674 and 3662 is ,8336
The sum of 3219 and 2093 is ,5312
The sum of 4152 and 4891 is ,9043
The sum of 1084 and 2915 is ,3999
The sum of 1848 and 2903 is ,4751
The sum of 4555 and 3790 is ,8345
The sum of 3370 and 3671 is ,7041
The sum of 2962 and 4859 is ,7821
The sum of 3799 and 3663 is ,7462
The sum of 1081 and 2070 is ,3151
The sum of 2461 and 4355 is ,6816
The sum of 2830 and 2624 is ,5454
The sum of 1867 and 2244 is ,4111
The sum of 2972 and 1670 is ,4642
The sum of 1127 and 4645 is ,5772
The sum of 4327 and 3183 is ,7510
The sum of 1984 and 4745 is ,6729
The sum of 1557 and 1605 is ,3162
The sum of 4415 and 2825 is ,7240
The sum of 4081 and 4641 is ,8722
The sum of 4893 and 4658 is ,9551
The sum of 1030 and 4395 is ,5425
The sum of 4631 and 2641 is ,7272
The sum of 4271 and 1311 is ,5582
The sum of 2020 and 2805 is ,4825
The sum of 3306 and 1725 is ,5031
The sum of 2728 and 3664 is ,6392
The sum of 4986 and 2439 is ,7425
The sum of 4340 and 4118 is ,8458
The sum of 1719 and 2382 is ,4101
The sum of 1392 and 3649 is ,5041
The sum of 2843 and 1734 is ,4577
The sum of 3208 and 4066 is ,7274
The sum of 4132 and 1407 is ,5539
The sum of 4465 and 4809 is ,9274
The sum of 4523 and 4279 is ,8802
The sum of 1295 and 1884 is ,3179
The sum of 1289 and 3427 is ,4716
The sum of 1773 and 3487 is ,5260
The sum of 2062 and 3443 is ,5505
The sum of 3469 and 2911 is ,6380
The sum of 3718 and 2839 is ,6557
The sum of 2082 and 2342 is ,4424
The sum of 1961 and 1985 is ,3946
The sum of 2826 and 2328 is ,5154
The sum of 3136 and 1845 is ,4981
The sum of 1714 and 4261 is ,5975
The sum of 2893 and 4164 is ,7057
The sum of 3335 and 2922 is ,6257
The sum of 4072 and 3939 is ,8011
The sum of 2836 and 2224 is ,5060
The sum of 3365 and 4262 is ,7627
The sum of 3383 and 2714 is ,6097
The sum of 1162 and 3284 is ,4446
The sum of 4930 and 2302 is ,7232
The sum of 2134 and 3581 is ,5715
The sum of 4333 and 1725 is ,6058
The sum of 2044 and 1533 is ,3577
The sum of 2458 and 2975 is ,5433
The sum of 4352 and 1246 is ,5598
The sum of 3608 and 1049 is ,4657
The sum of 3984 and 2281 is ,6265
The sum of 4097 and 2545 is ,6642
The sum of 1020 and 1739 is ,2759
The sum of 3808 and 2098 is ,5906
The sum of 2130 and 1307 is ,3437
The sum of 4027 and 3101 is ,7128
The sum of 1623 and 1688 is ,3311
The sum of 4699 and 4782 is ,9481
The sum of 4607 and 2115 is ,6722
The sum of 4680 and 2253 is ,6933
The sum of 2685 and 4887 is ,7572
The sum of 4143 and 2932 is ,7075
The sum of 2261 and 3972 is ,6233
The sum of 4829 and 1412 is ,6241
The sum of 2995 and 3576 is ,6571
The sum of 4838 and 2402 is ,7240
The sum of 1792 and 3616 is ,5408
The sum of 1171 and 3461 is ,4632
The sum of 1125 and 1393 is ,2518
The sum of 2317 and 1613 is ,3930
The sum of 4688 and 4771 is ,9459
The sum of 2965 and 1979 is ,4944
The sum of 3352 and 3428 is ,6780
The sum of 1619 and 1902 is ,3521
The sum of 2211 and 4959 is ,7170
The sum of 4823 and 3276 is ,8099
The sum of 2068 and 3976 is ,6044
The sum of 2070 and 1514 is ,3584
The sum of 1363 and 3753 is ,5116
The sum of 4023 and 4160 is ,8183
The sum of 4338 and 4775 is ,9113
The sum of 2390 and 2416 is ,4806
The sum of 3909 and 2135 is ,6044
The sum of 2000 and 4837 is ,6837
The sum of 4452 and 2447 is ,6899
The sum of 2692 and 3695 is ,6387
The sum of 4417 and 2128 is ,6545
The sum of 4184 and 1821 is ,6005
The sum of 1959 and 2170 is ,4129
The sum of 1213 and 4274 is ,5487
The sum of 2625 and 4559 is ,7184
The sum of 3999 and 3510 is ,7509
The sum of 1898 and 1303 is ,3201
The sum of 4408 and 1709 is ,6117
The sum of 2147 and 4840 is ,6987
The sum of 2135 and 1436 is ,3571
The sum of 3160 and 4058 is ,7218
The sum of 2314 and 4332 is ,6646
The sum of 3131 and 4816 is ,7947
The sum of 1554 and 1444 is ,2998
The sum of 2152 and 4006 is ,6158
The sum of 3247 and 4774 is ,8021
The sum of 1474 and 1087 is ,2561
The sum of 3194 and 3203 is ,6397
The sum of 1027 and 2340 is ,3367
The sum of 3707 and 4390 is ,8097
The sum of 1194 and 4976 is ,6170
The sum of 3198 and 4988 is ,8186
The sum of 4288 and 3685 is ,7973
The sum of 4913 and 2543 is ,7456
The sum of 4343 and 3262 is ,7605
The sum of 4937 and 4571 is ,9508
The sum of 1611 and 2502 is ,4113
The sum of 3293 and 4758 is ,8051
The sum of 4446 and 3174 is ,7620
The sum of 2638 and 3183 is ,5821
The sum of 3562 and 1063 is ,4625
The sum of 3437 and 3397 is ,6834
The sum of 4945 and 1578 is ,6523
The sum of 1746 and 3769 is ,5515
The sum of 3658 and 2255 is ,5913
The sum of 4648 and 4750 is ,9398
The sum of 3403 and 2510 is ,5913
The sum of 4897 and 2193 is ,7090
The sum of 4141 and 3227 is ,7368
The sum of 4189 and 2900 is ,7089
The sum of 1658 and 1294 is ,2952
The sum of 3643 and 2018 is ,5661
The sum of 3714 and 1704 is ,5418
The sum of 2304 and 2055 is ,4359
The sum of 3078 and 3310 is ,6388
The sum of 4769 and 3447 is ,8216
The sum of 4365 and 3551 is ,7916
The sum of 4255 and 3400 is ,7655
The sum of 3371 and 4739 is ,8110
The sum of 3265 and 1338 is ,4603
The sum of 3033 and 2041 is ,5074
The sum of 2939 and 3752 is ,6691
The sum of 1077 and 1730 is ,2807
The sum of 2142 and 2650 is ,4792
The sum of 3100 and 2497 is ,5597
The sum of 1156 and 3373 is ,4529
The sum of 4039 and 2018 is ,6057
The sum of 3553 and 3129 is ,6682
The sum of 3877 and 4105 is ,7982
The sum of 2110 and 2393 is ,4503
The sum of 4521 and 4393 is ,8914
The sum of 4017 and 4242 is ,8259
The sum of 4372 and 3656 is ,8028
The sum of 2130 and 3885 is ,6015
The sum of 3572 and 3867 is ,7439
The sum of 1362 and 1764 is ,3126
The sum of 1099 and 2977 is ,4076
The sum of 3121 and 4323 is ,7444
The sum of 2182 and 4032 is ,6214
The sum of 3203 and 4677 is ,7880
The sum of 4745 and 2055 is ,6800
The sum of 1770 and 3499 is ,5269
The sum of 4346 and 4069 is ,8415
The sum of 3471 and 3998 is ,7469
The sum of 2987 and 4584 is ,7571
The sum of 4726 and 4796 is ,9522
The sum of 3889 and 2175 is ,6064
The sum of 3264 and 4755 is ,8019
The sum of 2670 and 1643 is ,4313
The sum of 3809 and 4708 is ,8517
The sum of 4328 and 1665 is ,5993
The sum of 2103 and 2749 is ,4852
The sum of 1670 and 2901 is ,4571
The sum of 3461 and 1841 is ,5302
The sum of 1339 and 2094 is ,3433
The sum of 3849 and 3031 is ,6880
The sum of 1176 and 3342 is ,4518
The sum of 4277 and 3077 is ,7354
The sum of 2643 and 2124 is ,4767
The sum of 1384 and 1839 is ,3223
The sum of 1327 and 4492 is ,5819
The sum of 4635 and 1998 is ,6633
The sum of 4088 and 1361 is ,5449
The sum of 4423 and 4826 is ,9249
The sum of 2913 and 2103 is ,5016
The sum of 2943 and 3599 is ,6542
The sum of 4265 and 3955 is ,8220
The sum of 2466 and 2178 is ,4644
The sum of 1514 and 4216 is ,5730
The sum of 3479 and 4699 is ,8178
The sum of 2791 and 3720 is ,6511
The sum of 2701 and 4558 is ,7259
The sum of 3597 and 1494 is ,5091
The sum of 4306 and 1136 is ,5442
The sum of 4982 and 2811 is ,7793
The sum of 4407 and 2329 is ,6736
The sum of 2022 and 1628 is ,3650
The sum of 3964 and 4891 is ,8855
The sum of 4465 and 4015 is ,8480
The sum of 4600 and 4737 is ,9337
The sum of 3949 and 4329 is ,8278
The sum of 2562 and 3700 is ,6262
The sum of 3556 and 4830 is ,8386
The sum of 4583 and 3842 is ,8425
The sum of 2198 and 3129 is ,5327
The sum of 2170 and 1128 is ,3298
The sum of 3912 and 3225 is ,7137
The sum of 4282 and 2614 is ,6896
The sum of 2038 and 3549 is ,5587
The sum of 1958 and 3761 is ,5719
The sum of 1952 and 1216 is ,3168
The sum of 4251 and 3416 is ,7667
The sum of 4304 and 1713 is ,6017
The sum of 1058 and 1531 is ,2589
The sum of 2124 and 1013 is ,3137
The sum of 3226 and 1273 is ,4499
The sum of 2721 and 1826 is ,4547
The sum of 1878 and 4626 is ,6504
The sum of 4896 and 4596 is ,9492
The sum of 1109 and 1323 is ,2432
The sum of 2826 and 2364 is ,5190
The sum of 4731 and 4825 is ,9556
The sum of 2755 and 3107 is ,5862
The sum of 2778 and 1049 is ,3827
The sum of 3726 and 3269 is ,6995
The sum of 4901 and 2333 is ,7234
The sum of 1128 and 2992 is ,4120
The sum of 2238 and 2786 is ,5024
The sum of 2259 and 3383 is ,5642
The sum of 4503 and 1059 is ,5562
The sum of 3944 and 4271 is ,8215
The sum of 1389 and 1616 is ,3005
The sum of 1792 and 1958 is ,3750
The sum of 3234 and 1119 is ,4353
The sum of 2959 and 2261 is ,5220
The sum of 3580 and 4337 is ,7917
The sum of 3632 and 2762 is ,6394
The sum of 1130 and 3289 is ,4419
The sum of 3270 and 3932 is ,7202
The sum of 3131 and 3133 is ,6264
The sum of 4932 and 3371 is ,8303
The sum of 1510 and 4950 is ,6460
The sum of 3098 and 4070 is ,7168
The sum of 2522 and 3807 is ,6329
The sum of 4248 and 3815 is ,8063
The sum of 3134 and 4509 is ,7643
The sum of 4617 and 4782 is ,9399
The sum of 3247 and 2201 is ,5448
The sum of 1986 and 4850 is ,6836
The sum of 4259 and 4782 is ,9041
The sum of 1934 and 3669 is ,5603
The sum of 1000 and 1004 is ,2004
The sum of 1126 and 2491 is ,3617
The sum of 4110 and 3882 is ,7992
The sum of 2718 and 1139 is ,3857
The sum of 3816 and 4169 is ,7985
The sum of 1333 and 3890 is ,5223
The sum of 3376 and 2795 is ,6171
The sum of 4190 and 1900 is ,6090
The sum of 4669 and 3693 is ,8362
The sum of 2485 and 1196 is ,3681
The sum of 4101 and 1185 is ,5286
The sum of 4284 and 4329 is ,8613
The sum of 2878 and 2547 is ,5425
The sum of 4166 and 4772 is ,8938
The sum of 1746 and 3072 is ,4818
The sum of 1469 and 1587 is ,3056
The sum of 2746 and 4363 is ,7109
The sum of 3341 and 2790 is ,6131
The sum of 3181 and 2095 is ,5276
The sum of 3644 and 1848 is ,5492
